"處理時間","報表類型","動作","原始路徑","目標路徑","統計開始日","統計結束日","產出時間","檔案大小","結果","備註"
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260816.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260816.png","20260801","20260816","","381226","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260817.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260817.png","20260801","20260817","","382577","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260818.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260818.png","20260801","20260818","","385918","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260819.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260819.png","20260801","20260819","","383926","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260820.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260820.png","20260801","20260820","","387630","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260823.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260823.png","20260801","20260823","","389814","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260824.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260824.png","20260801","20260824","","390145","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260825.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260825.png","20260801","20260825","","390322","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260826.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260826.png","20260801","20260826","","394958","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260827.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260827.png","20260801","20260827","","394514","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260830.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260830.png","20260801","20260830","","395357","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260801-20260831.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年08月\跨平台關注群組數量報表_20260801-20260831.png","20260801","20260831","","498690","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260901-20260901.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\跨平台關注群組數量報表_20260901-20260901.png","20260901","20260901","","387999","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260901-20260902.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\跨平台關注群組數量報表_20260901-20260902.png","20260901","20260902","","420675","成功",""
"2026-09-04 11:03:23","跨平台關注群組數量報表","移至LINE待發","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260901-20260903.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_20260901-20260903.png","20260901","20260903","","423429","成功","該報表目前最新版本"
2026-09-04 11:21:15,店家訂單數日報,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260815-20260915_產出20260904_100545.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260815-20260915_產出20260904_100545.png,20260815,20260915,20260904_100545,461504,成功,
2026-09-04 11:21:15,店家訂單數日報,輸出,output\店家訂單數日報_統計20260815-20260915_產出20260904_112114.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260815-20260915_產出20260904_112114.png,20260815,20260915,20260904_112114,461626,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-04 11:43:54,跨平台關注群組數量報表,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_20260901-20260903.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\跨平台關注群組數量報表_20260901-20260903.png,20260901,20260903,,423429,成功,
2026-09-04 11:43:55,跨平台關注群組數量報表,輸出,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260901-20260903.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260903_產出20260904_113843.png,20260901,20260903,20260904_113843,423429,成功,修正根目錄錯位檔案；已驗證 PNG 並移入 LINE 待發區
2026-09-04 11:45:16,跨平台關注群組數量報表,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260903_產出20260904_113843.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\跨平台關注群組數量報表_統計20260901-20260903_產出20260904_113843.png,20260901,20260903,20260904_113843,423429,成功,
2026-09-04 11:45:16,跨平台關注群組數量報表,輸出,D:\Projects\python_dev\ec-data-pipeline\data_processed\reports\platform_orders_focus_groups\12_focus_groups_quantity_report_20260901-20260903_20260904_114516.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260903_產出20260904_114516.png,20260901,20260903,20260904_114516,423429,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-04 17:11:03,店家訂單數日報,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260815-20260915_產出20260904_112114.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260815-20260915_產出20260904_112114.png,20260815,20260915,20260904_112114,461626,成功,
2026-09-04 17:11:03,店家訂單數日報,輸出,output\店家訂單數日報_統計20260901-20260930_產出20260904_171102.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260901-20260930_產出20260904_171102.png,20260901,20260930,20260904_171102,370378,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-07 10:13:56,店家訂單數日報,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260901-20260930_產出20260904_171102.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260901-20260930_產出20260904_171102.png,20260901,20260930,20260904_171102,370378,成功,
2026-09-07 10:13:56,店家訂單數日報,輸出,output\店家訂單數日報_統計20260901-20260930_產出20260907_101355.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260901-20260930_產出20260907_101355.png,20260901,20260930,20260907_101355,379959,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-07 10:49:11,店家訂單數日報,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260901-20260930_產出20260907_101355.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260901-20260930_產出20260907_101355.png,20260901,20260930,20260907_101355,379959,成功,
2026-09-07 10:49:11,店家訂單數日報,輸出,output\店家訂單數日報_統計20260901-20260930_產出20260907_104910.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260901-20260930_產出20260907_104910.png,20260901,20260930,20260907_104910,382756,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-07 10:53:19,跨平台關注群組數量報表,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260903_產出20260904_114516.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\跨平台關注群組數量報表_統計20260901-20260903_產出20260904_114516.png,20260901,20260903,20260904_114516,423429,成功,
2026-09-07 10:53:19,跨平台關注群組數量報表,輸出,D:\Projects\python_dev\ec-data-pipeline\data_processed\reports\platform_orders_focus_groups\12_focus_groups_quantity_report_20260901-20260906_20260907_105318.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260906_產出20260907_105318.png,20260901,20260906,20260907_105318,442445,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-07 11:28:21,跨平台關注群組數量報表,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260906_產出20260907_105318.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\跨平台關注群組數量報表_統計20260901-20260906_產出20260907_105318.png,20260901,20260906,20260907_105318,442445,成功,
2026-09-07 11:28:22,跨平台關注群組數量報表,輸出,D:\Projects\python_dev\ec-data-pipeline\data_processed\reports\platform_orders_focus_groups\12_focus_groups_quantity_report_20260901-20260906_20260907_112821.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260906_產出20260907_112821.png,20260901,20260906,20260907_112821,440677,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-07 16:11:52,店家訂單數日報,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260901-20260930_產出20260907_104910.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260901-20260930_產出20260907_104910.png,20260901,20260930,20260907_104910,382756,成功,
2026-09-07 16:11:52,店家訂單數日報,輸出,output\店家訂單數日報_統計20260901-20260930_產出20260907_161152.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260901-20260930_產出20260907_161152.png,20260901,20260930,20260907_161152,382374,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-08 10:51:00,店家訂單數日報,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260901-20260930_產出20260907_161152.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260901-20260930_產出20260907_161152.png,20260901,20260930,20260907_161152,382374,成功,
2026-09-08 10:51:00,店家訂單數日報,輸出,output\店家訂單數日報_統計20260901-20260930_產出20260908_105100.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260901-20260930_產出20260908_105100.png,20260901,20260930,20260908_105100,388695,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-08 11:29:33,跨平台關注群組數量報表,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260906_產出20260907_112821.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\跨平台關注群組數量報表_統計20260901-20260906_產出20260907_112821.png,20260901,20260906,20260907_112821,440677,成功,
2026-09-08 11:29:33,跨平台關注群組數量報表,輸出,D:\Projects\python_dev\ec-data-pipeline\data_processed\reports\platform_orders_focus_groups\12_focus_groups_quantity_report_20260901-20260907_20260908_112932.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260907_產出20260908_112932.png,20260901,20260907,20260908_112932,454761,成功,已驗證 PNG 並放入 LINE 待發區
2026-09-08 11:49:09,跨平台關注群組數量報表,歸檔,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260907_產出20260908_112932.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\跨平台關注群組數量報表_統計20260901-20260907_產出20260908_112932.png,20260901,20260907,20260908_112932,454761,成功,
2026-09-08 11:49:09,跨平台關注群組數量報表,輸出,D:\Projects\python_dev\ec-data-pipeline\data_processed\reports\platform_orders_focus_groups\12_focus_groups_quantity_report_20260901-20260907_20260908_114908.png,\\Ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\跨平台關注群組數量報表_統計20260901-20260907_產出20260908_114908.png,20260901,20260907,20260908_114908,454761,成功,已驗證 PNG 並放入 LINE 待發區
